,bracket_pricing,quantity,diameter,wall,length,end_a_1x,end_a_2x,end_x_1x,end_x_2x,num_boss,other,end_a_forming,end_x_forming,no_of_components,total_component_weight,SP-0019,SP-0035,SP-0039,SP-0046,SP-0048,cost
156,1.0,250.0,6.35,0.71,106.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.476032561
157,1.0,1.0,6.35,0.71,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,21.99217685
158,1.0,2.0,6.35,0.71,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,12.42745781
159,1.0,5.0,6.35,0.71,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,6.688069974
160,1.0,10.0,6.35,0.71,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.776795402
161,1.0,25.0,6.35,0.71,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.627805011
162,1.0,50.0,6.35,0.71,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.313432338
163,1.0,100.0,6.35,0.71,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.171547326
164,1.0,250.0,6.35,0.71,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.085303495
165,1.0,1.0,6.35,0.71,189.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,22.06729244
166,1.0,2.0,6.35,0.71,189.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,12.5025734
167,1.0,5.0,6.35,0.71,189.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,6.763185569
168,1.0,10.0,6.35,0.71,189.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.849128937
169,1.0,25.0,6.35,0.71,189.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.702920606
170,1.0,50.0,6.35,0.71,189.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.385765873
171,1.0,100.0,6.35,0.71,189.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.24666292
172,1.0,250.0,6.35,0.71,189.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.160419089
173,1.0,1.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,21.82803537
174,1.0,2.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,12.26331633
175,1.0,5.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,6.52392849
176,1.0,10.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.612653917
177,1.0,25.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.463663527
178,1.0,50.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.149290853
179,1.0,100.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.007405841
180,1.0,250.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.923944069
181,1.0,1.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,21.76126595
182,1.0,2.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,12.19654691
183,1.0,5.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,6.457159073
184,1.0,10.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.5458845
185,1.0,25.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.396894109
186,1.0,50.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.082521436
187,1.0,100.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.940636424
188,1.0,250.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.857174652
189,1.0,1.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,21.82803537
190,1.0,2.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,12.26331633
191,1.0,5.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,6.52392849
192,1.0,10.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.612653917
193,1.0,25.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.463663527
194,1.0,50.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.149290853
195,1.0,100.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.007405841
196,1.0,250.0,6.35,0.71,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.923944069
197,0.0,40.0,9.52,0.89,93.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.022,0.0,0.0,0.0,0.0,0.0,3.04079055
198,1.0,1.0,6.35,0.71,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,21.28553385
199,1.0,2.0,6.35,0.71,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,11.72081481
200,1.0,5.0,6.35,0.71,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,5.981426974
201,1.0,10.0,6.35,0.71,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,4.067370342
202,1.0,25.0,6.35,0.71,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,2.92116201
203,1.0,50.0,6.35,0.71,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,2.604007278
204,1.0,100.0,6.35,0.71,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,2.462122266
205,1.0,250.0,6.35,0.71,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,2.378660494
206,1.0,1.0,6.35,0.71,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,21.46358563
207,1.0,2.0,6.35,0.71,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,11.89886659
208,1.0,5.0,6.35,0.71,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,6.162260812
209,1.0,10.0,6.35,0.71,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.248204181
210,1.0,25.0,6.35,0.71,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.09921379
211,1.0,50.0,6.35,0.71,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.784841117
212,1.0,100.0,6.35,0.71,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.642956105
213,1.0,250.0,6.35,0.71,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.559494333
214,0.0,1.0,9.52,0.71,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.028,1.0,0.0,0.0,0.0,0.0,1.836158978
215,1.0,5.0,6.35,0.71,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,15.37365835
216,1.0,10.0,6.35,0.71,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,8.977704579
217,1.0,15.0,6.35,0.71,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,6.846647341
218,1.0,20.0,6.35,0.71,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,5.781118722
219,1.0,1.0,9.52,0.89,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.048,0.0,0.0,0.0,0.0,0.0,20.01969698
220,1.0,2.0,9.52,0.89,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.048,0.0,0.0,0.0,0.0,0.0,15.01477273
221,1.0,3.0,9.52,0.89,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.048,0.0,0.0,0.0,0.0,0.0,13.34831936
222,1.0,4.0,9.52,0.89,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.048,0.0,0.0,0.0,0.0,0.0,11.00860769
223,1.0,1.0,15.88,0.89,143.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,21.97270244
224,1.0,2.0,15.88,0.89,143.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,12.4079834
225,1.0,5.0,15.88,0.89,143.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,6.668595561
226,1.0,10.0,15.88,0.89,143.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,4.757320988
227,1.0,25.0,15.88,0.89,143.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,3.608330598
228,1.0,50.0,15.88,0.89,143.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,3.293957924
229,1.0,100.0,15.88,0.89,143.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,3.152072912
230,1.0,250.0,15.88,0.89,143.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,3.065829081
231,1.0,1.0,15.88,0.89,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,21.56373976
232,1.0,2.0,15.88,0.89,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,11.99902072
233,1.0,5.0,15.88,0.89,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,6.262414939
234,1.0,10.0,15.88,0.89,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,4.348358307
235,1.0,25.0,15.88,0.89,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,3.202149975
236,1.0,50.0,15.88,0.89,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,2.884995243
237,1.0,100.0,15.88,0.89,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,2.743110231
238,1.0,250.0,15.88,0.89,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,2.659648459
239,0.0,30.0,6.35,0.71,198.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,3.313432338
240,1.0,1.0,15.88,0.89,211.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,22.81844839
241,1.0,2.0,15.88,0.89,211.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,13.25372935
242,1.0,5.0,15.88,0.89,211.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,7.514341514
243,1.0,10.0,15.88,0.89,211.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,5.600284883
244,1.0,25.0,15.88,0.89,211.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,4.454076551
245,1.0,50.0,15.88,0.89,211.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,4.136921819
246,1.0,100.0,15.88,0.89,211.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,3.997818866
247,1.0,250.0,15.88,0.89,211.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.046,0.0,0.0,1.0,0.0,0.0,3.911575035
248,1.0,1.0,6.35,0.71,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,20.62896791
249,1.0,2.0,6.35,0.71,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,11.06424887
250,1.0,5.0,6.35,0.71,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,5.324861036
251,1.0,10.0,6.35,0.71,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,3.410804405
252,1.0,25.0,6.35,0.71,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,2.264596073
253,1.0,50.0,6.35,0.71,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,1.94744134
254,1.0,100.0,6.35,0.71,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,1.808338387
255,1.0,250.0,6.35,0.71,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,1.722094557
256,1.0,1.0,12.7,0.89,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,21.39125209
257,1.0,2.0,12.7,0.89,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,11.82653305
258,1.0,5.0,12.7,0.89,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,6.087145218
259,1.0,10.0,12.7,0.89,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.173088586
260,1.0,25.0,12.7,0.89,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.026880255
261,1.0,50.0,12.7,0.89,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.709725522
262,1.0,100.0,12.7,0.89,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.570622569
263,1.0,250.0,12.7,0.89,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.484378738
264,1.0,5.0,6.35,0.71,137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,25.61441774
265,1.0,19.0,6.35,0.71,137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,5.889619025
266,1.0,20.0,6.35,0.71,137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,2.253467837
267,1.0,5.0,6.35,0.71,113.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,25.39463508
268,1.0,19.0,6.35,0.71,113.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,5.669836359
269,1.0,20.0,6.35,0.71,113.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,2.033685171
270,1.0,5.0,6.35,0.71,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,24.96063386
271,1.0,19.0,6.35,0.71,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,5.238617205
272,1.0,20.0,6.35,0.71,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,1.602466017
273,1.0,1.0,6.35,0.71,149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,21.73622742
274,1.0,2.0,6.35,0.71,149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,12.17150838
275,1.0,5.0,6.35,0.71,149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,6.432120541
276,1.0,10.0,6.35,0.71,149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.520845969
277,1.0,25.0,6.35,0.71,149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.371855578
278,1.0,50.0,6.35,0.71,149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.057482904
279,1.0,100.0,6.35,0.71,149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.915597892
280,1.0,250.0,6.35,0.71,149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.829354062
281,1.0,1.0,6.35,0.71,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,21.55539358
282,1.0,2.0,6.35,0.71,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,11.99067454
283,1.0,5.0,6.35,0.71,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,6.251286702
284,1.0,10.0,6.35,0.71,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,4.34001213
285,1.0,25.0,6.35,0.71,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,3.191021739
286,1.0,50.0,6.35,0.71,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,2.876649066
287,1.0,100.0,6.35,0.71,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,2.734764054
288,1.0,250.0,6.35,0.71,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,2.648520223
289,1.0,20.0,6.35,0.71,167.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,5.10786043
290,1.0,30.0,6.35,0.71,167.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,3.619458834
291,1.0,40.0,6.35,0.71,167.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,3.363509401
292,1.0,45.0,6.35,0.71,167.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,3.27726557
293,1.0,1.0,9.52,0.71,212.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.028,0.0,0.0,1.0,0.0,0.0,21.89202272
294,1.0,2.0,9.52,0.71,212.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.028,0.0,0.0,1.0,0.0,0.0,12.32730368
295,1.0,5.0,9.52,0.71,212.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.028,0.0,0.0,1.0,0.0,0.0,6.587915848
296,1.0,10.0,9.52,0.71,212.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.028,0.0,0.0,1.0,0.0,0.0,4.676641276
297,1.0,25.0,9.52,0.71,212.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.028,0.0,0.0,1.0,0.0,0.0,3.527650885
298,1.0,50.0,9.52,0.71,212.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.028,0.0,0.0,1.0,0.0,0.0,3.213278211
299,1.0,100.0,9.52,0.71,212.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.028,0.0,0.0,1.0,0.0,0.0,3.0713932
300,1.0,250.0,9.52,0.71,212.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.028,0.0,0.0,1.0,0.0,0.0,2.987931428
301,1.0,1.0,12.7,0.89,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,21.25771326
302,1.0,2.0,12.7,0.89,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,11.69299422
303,1.0,5.0,12.7,0.89,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,5.953606383
304,1.0,10.0,12.7,0.89,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.039549752
305,1.0,25.0,12.7,0.89,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.89334142
306,1.0,50.0,12.7,0.89,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.576186687
307,1.0,100.0,12.7,0.89,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.437083734
308,1.0,250.0,12.7,0.89,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.350839904
309,1.0,1.0,6.35,0.71,235.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,22.64596073
310,1.0,2.0,6.35,0.71,235.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,13.08124169
311,1.0,5.0,6.35,0.71,235.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,7.344635912
312,1.0,10.0,6.35,0.71,235.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,5.43057928
