,Unnamed: 0,annual_usage,min_order_quantity,quantity,wall,num_bends,bend_radius,num_boss,other,no_of_components,total_component_weight,volume,cost
322,322,0,0,50,0.71,3,19.05,0,0,2,0.018,8233.99653533,3.906010917
323,323,0,0,100,0.71,3,19.05,0,0,2,0.018,8233.99653533,3.764125905
324,324,0,0,250,0.71,3,19.05,0,0,2,0.018,8233.99653533,3.680664133
325,325,0,0,1,0.71,7,19.05,0,0,2,0.018,7695.61983879,22.71273015
326,326,0,0,2,0.71,7,19.05,0,0,2,0.018,7695.61983879,13.14801111
327,327,0,0,5,0.71,7,19.05,0,0,2,0.018,7695.61983879,7.40862327
328,328,0,0,10,0.71,7,19.05,0,0,2,0.018,7695.61983879,5.497348698
329,329,0,0,25,0.71,7,19.05,0,0,2,0.018,7695.61983879,4.348358307
330,330,0,0,50,0.71,7,19.05,0,0,2,0.018,7695.61983879,4.033985633
331,331,0,0,100,0.71,7,19.05,0,0,2,0.018,7695.61983879,3.892100622
332,332,0,0,250,0.71,7,19.05,0,0,2,0.018,7695.61983879,3.805856791
333,333,0,0,1,0.71,5,31.75,0,0,2,0.028,15232.7232375,21.76961213
334,334,0,0,2,0.71,5,31.75,0,0,2,0.028,15232.7232375,12.20489309
335,335,0,0,5,0.71,5,31.75,0,0,2,0.028,15232.7232375,6.46550525
336,336,0,0,10,0.71,5,31.75,0,0,2,0.028,15232.7232375,4.554230677
337,337,0,0,25,0.71,5,31.75,0,0,2,0.028,15232.7232375,3.405240286
338,338,0,0,50,0.71,5,31.75,0,0,2,0.028,15232.7232375,3.090867613
339,339,0,0,100,0.71,5,31.75,0,0,2,0.028,15232.7232375,2.948982601
340,340,0,0,250,0.71,5,31.75,0,0,2,0.028,15232.7232375,2.865520829
341,341,0,0,1,0.71,3,19.05,0,0,2,0.018,2786.89113504,21.16590531
342,342,0,0,2,0.71,3,19.05,0,0,2,0.018,2786.89113504,11.60118627
343,343,0,0,5,0.71,3,19.05,0,0,2,0.018,2786.89113504,5.861798434
344,344,0,0,10,0.71,3,19.05,0,0,2,0.018,2786.89113504,3.950523862
345,345,0,0,25,0.71,3,19.05,0,0,2,0.018,2786.89113504,2.801533471
346,346,0,0,50,0.71,3,19.05,0,0,2,0.018,2786.89113504,2.487160797
347,347,0,0,100,0.71,3,19.05,0,0,2,0.018,2786.89113504,2.345275786
348,348,0,0,250,0.71,3,19.05,0,0,2,0.018,2786.89113504,2.259031955
349,349,0,0,1,0.71,4,19.05,0,0,2,0.018,2818.56035248,21.2410209
350,350,0,0,2,0.71,4,19.05,0,0,2,0.018,2818.56035248,11.67630186
351,351,0,0,5,0.71,4,19.05,0,0,2,0.018,2818.56035248,5.936914029
352,352,0,0,10,0.71,4,19.05,0,0,2,0.018,2818.56035248,4.025639456
353,353,0,0,25,0.71,4,19.05,0,0,2,0.018,2818.56035248,2.876649066
354,354,0,0,50,0.71,4,19.05,0,0,2,0.018,2818.56035248,2.562276392
355,355,0,0,100,0.71,4,19.05,0,0,2,0.018,2818.56035248,2.42039138
356,356,0,0,250,0.71,4,19.05,0,0,2,0.018,2818.56035248,2.334147549
357,357,0,0,1,0.71,3,19.05,0,0,2,0.018,3325.26783158,21.30779032
358,358,0,0,2,0.71,3,19.05,0,0,2,0.018,3325.26783158,11.74307128
359,359,0,0,5,0.71,3,19.05,0,0,2,0.018,3325.26783158,6.003683446
360,360,0,0,10,0.71,3,19.05,0,0,2,0.018,3325.26783158,4.089626815
361,361,0,0,25,0.71,3,19.05,0,0,2,0.018,3325.26783158,2.943418483
362,362,0,0,50,0.71,3,19.05,0,0,2,0.018,3325.26783158,2.62626375
363,363,0,0,100,0.71,3,19.05,0,0,2,0.018,3325.26783158,2.484378738
364,364,0,0,250,0.71,3,19.05,0,0,2,0.018,3325.26783158,2.400916967
365,365,0,0,1,0.71,3,19.05,0,0,2,0.018,2280.18365594,21.03514853
366,366,0,0,2,0.71,3,19.05,0,0,2,0.018,2280.18365594,11.47042949
367,367,0,0,5,0.71,3,19.05,0,0,2,0.018,2280.18365594,5.731041659
368,368,0,0,10,0.71,3,19.05,0,0,2,0.018,2280.18365594,3.816985027
369,369,0,0,25,0.71,3,19.05,0,0,2,0.018,2280.18365594,2.670776695
370,370,0,0,50,0.71,3,19.05,0,0,2,0.018,2280.18365594,2.353621963
371,371,0,0,100,0.71,3,19.05,0,0,2,0.018,2280.18365594,2.211736951
372,372,0,0,250,0.71,3,19.05,0,0,2,0.018,2280.18365594,2.128275179
373,373,0,0,1,0.71,3,19.05,0,0,2,0.018,2248.5144385,21.02680236
374,374,0,0,2,0.71,3,19.05,0,0,2,0.018,2248.5144385,11.46208332
375,375,0,0,5,0.71,3,19.05,0,0,2,0.018,2248.5144385,5.722695481
376,376,0,0,10,0.71,3,19.05,0,0,2,0.018,2248.5144385,3.80863885
377,377,0,0,25,0.71,3,19.05,0,0,2,0.018,2248.5144385,2.662430518
378,378,0,0,50,0.71,3,19.05,0,0,2,0.018,2248.5144385,2.345275786
379,379,0,0,100,0.71,3,19.05,0,0,2,0.018,2248.5144385,2.203390774
380,380,0,0,250,0.71,3,19.05,0,0,2,0.018,2248.5144385,2.119929002
381,381,0,0,1,0.71,6,19.05,0,0,2,0.018,5510.44383519,22.07563862
382,382,0,0,2,0.71,6,19.05,0,0,2,0.018,5510.44383519,12.51091958
383,383,0,0,5,0.71,6,19.05,0,0,2,0.018,5510.44383519,6.774313805
384,384,0,0,10,0.71,6,19.05,0,0,2,0.018,5510.44383519,4.860257174
385,385,0,0,25,0.71,6,19.05,0,0,2,0.018,5510.44383519,3.711266783
386,386,0,0,50,0.71,6,19.05,0,0,2,0.018,5510.44383519,3.396894109
387,387,0,0,100,0.71,6,19.05,0,0,2,0.018,5510.44383519,3.255009097
388,388,0,0,250,0.71,6,19.05,0,0,2,0.018,5510.44383519,3.171547326
389,389,0,0,1,0.71,3,19.05,0,0,2,0.018,3135.25252692,21.25771326
390,390,0,0,2,0.71,3,19.05,0,0,2,0.018,3135.25252692,11.69299422
391,391,0,0,5,0.71,3,19.05,0,0,2,0.018,3135.25252692,5.953606383
392,392,0,0,10,0.71,3,19.05,0,0,2,0.018,3135.25252692,4.039549752
393,393,0,0,25,0.71,3,19.05,0,0,2,0.018,3135.25252692,2.89334142
394,394,0,0,50,0.71,3,19.05,0,0,2,0.018,3135.25252692,2.576186687
395,395,0,0,100,0.71,3,19.05,0,0,2,0.018,3135.25252692,2.434301675
396,396,0,0,250,0.71,3,19.05,0,0,2,0.018,3135.25252692,2.350839904
397,397,0,0,1,0.71,4,25.4,0,0,2,0.02,5793.17633551,21.62772711
398,398,0,0,2,0.71,4,25.4,0,0,2,0.02,5793.17633551,12.06300807
399,399,0,0,5,0.71,4,25.4,0,0,2,0.02,5793.17633551,6.326402297
400,400,0,0,10,0.71,4,25.4,0,0,2,0.02,5793.17633551,4.412345665
401,401,0,0,25,0.71,4,25.4,0,0,2,0.02,5793.17633551,3.263355275
402,402,0,0,50,0.71,4,25.4,0,0,2,0.02,5793.17633551,2.948982601
403,403,0,0,100,0.71,4,25.4,0,0,2,0.02,5793.17633551,2.807097589
404,404,0,0,250,0.71,4,25.4,0,0,2,0.02,5793.17633551,2.723635817
405,405,0,0,1,0.71,2,19.05,0,0,2,0.018,823.399653533,20.58723703
406,406,0,0,2,0.71,2,19.05,0,0,2,0.018,823.399653533,11.02251799
407,407,0,0,5,0.71,2,19.05,0,0,2,0.018,823.399653533,5.28313015
408,408,0,0,10,0.71,2,19.05,0,0,2,0.018,823.399653533,3.371855578
409,409,0,0,25,0.71,2,19.05,0,0,2,0.018,823.399653533,2.222865187
410,410,0,0,50,0.71,2,19.05,0,0,2,0.018,823.399653533,1.908492513
411,411,0,0,100,0.71,2,19.05,0,0,2,0.018,823.399653533,1.766607502
412,412,0,0,250,0.71,2,19.05,0,0,2,0.018,823.399653533,1.680363671
413,413,0,0,1,0.71,10,19.05,0,0,2,0.018,4687.04418165,22.12849774
414,414,0,0,2,0.71,10,19.05,0,0,2,0.018,4687.04418165,12.5637787
415,415,0,0,5,0.71,10,19.05,0,0,2,0.018,4687.04418165,6.824390868
416,416,0,0,10,0.71,10,19.05,0,0,2,0.018,4687.04418165,4.913116296
417,417,0,0,25,0.71,10,19.05,0,0,2,0.018,4687.04418165,3.764125905
418,418,0,0,50,0.71,10,19.05,0,0,2,0.018,4687.04418165,3.449753231
419,419,0,0,100,0.71,10,19.05,0,0,2,0.018,4687.04418165,3.307868219
420,420,0,0,250,0.71,10,19.05,0,0,2,0.018,4687.04418165,3.221624389
421,421,0,0,1,0.71,7,19.05,0,0,2,0.018,4402.02122466,21.8530739
422,422,0,0,2,0.71,7,19.05,0,0,2,0.018,4402.02122466,12.28835486
423,423,0,0,5,0.71,7,19.05,0,0,2,0.018,4402.02122466,6.551749081
424,424,0,0,10,0.71,7,19.05,0,0,2,0.018,4402.02122466,4.637692449
425,425,0,0,25,0.71,7,19.05,0,0,2,0.018,4402.02122466,3.488702058
426,426,0,0,50,0.71,7,19.05,0,0,2,0.018,4402.02122466,3.174329385
427,427,0,0,100,0.71,7,19.05,0,0,2,0.018,4402.02122466,3.032444373
428,428,0,0,250,0.71,7,19.05,0,0,2,0.018,4402.02122466,2.948982601
429,429,0,0,1,0.71,6,19.05,0,0,2,0.018,7220.58157714,22.52355013
430,430,0,0,2,0.71,6,19.05,0,0,2,0.018,7220.58157714,12.95883109
431,431,0,0,5,0.71,6,19.05,0,0,2,0.018,7220.58157714,7.219443254
432,432,0,0,10,0.71,6,19.05,0,0,2,0.018,7220.58157714,5.305386623
433,433,0,0,25,0.71,6,19.05,0,0,2,0.018,7220.58157714,4.159178291
434,434,0,0,50,0.71,6,19.05,0,0,2,0.018,7220.58157714,3.842023558
435,435,0,0,100,0.71,6,19.05,0,0,2,0.018,7220.58157714,3.700138547
436,436,0,0,250,0.71,6,19.05,0,0,2,0.018,7220.58157714,3.616676775
437,437,0,0,1,0.71,6,19.05,0,0,2,0.018,5225.42087819,22.00330509
438,438,0,0,2,0.71,6,19.05,0,0,2,0.018,5225.42087819,12.43858605
439,439,0,0,5,0.71,6,19.05,0,0,2,0.018,5225.42087819,6.699198211
440,440,0,0,10,0.71,6,19.05,0,0,2,0.018,5225.42087819,4.785141579
441,441,0,0,25,0.71,6,19.05,0,0,2,0.018,5225.42087819,3.638933247
442,442,0,0,50,0.71,6,19.05,0,0,2,0.018,5225.42087819,3.321778515
443,443,0,0,100,0.71,6,19.05,0,0,2,0.018,5225.42087819,3.179893503
444,444,0,0,250,0.71,6,19.05,0,0,2,0.018,5225.42087819,3.096431731
445,445,5,1,1,0.71,7,19.05,0,0,2,0.018,4465.35965955,8.691152496
446,446,0,0,1,0.71,5,19.05,0,0,2,0.018,4053.65983278,21.63050917
447,447,0,0,2,0.71,5,19.05,0,0,2,0.018,4053.65983278,12.06579013
448,448,0,0,5,0.71,5,19.05,0,0,2,0.018,4053.65983278,6.326402297
449,449,0,0,10,0.71,5,19.05,0,0,2,0.018,4053.65983278,4.412345665
450,450,0,0,25,0.71,5,19.05,0,0,2,0.018,4053.65983278,3.266137334
451,451,0,0,50,0.71,5,19.05,0,0,2,0.018,4053.65983278,2.948982601
452,452,0,0,100,0.71,5,19.05,0,0,2,0.018,4053.65983278,2.809879648
453,453,0,0,250,0.71,5,19.05,0,0,2,0.018,4053.65983278,2.723635817
454,454,0,0,1,0.71,4,19.05,0,0,2,0.018,4021.99061534,21.55539358
455,455,0,0,2,0.71,4,19.05,0,0,2,0.018,4021.99061534,11.99067454
456,456,0,0,5,0.71,4,19.05,0,0,2,0.018,4021.99061534,6.251286702
457,457,0,0,10,0.71,4,19.05,0,0,2,0.018,4021.99061534,4.337230071
458,458,0,0,25,0.71,4,19.05,0,0,2,0.018,4021.99061534,3.191021739
459,459,0,0,50,0.71,4,19.05,0,0,2,0.018,4021.99061534,2.873867006
460,460,0,0,100,0.71,4,19.05,0,0,2,0.018,4021.99061534,2.734764054
461,461,0,0,250,0.71,4,19.05,0,0,2,0.018,4021.99061534,2.648520223
462,462,0,0,1,0.71,9,19.05,0,0,2,0.018,4275.34435489,21.95601008
463,463,0,0,2,0.71,9,19.05,0,0,2,0.018,4275.34435489,12.39129104
464,464,0,0,5,0.71,9,19.05,0,0,2,0.018,4275.34435489,6.651903207
465,465,0,0,10,0.71,9,19.05,0,0,2,0.018,4275.34435489,4.737846575
466,466,0,0,25,0.71,9,19.05,0,0,2,0.018,4275.34435489,3.591638243
467,467,0,0,50,0.71,9,19.05,0,0,2,0.018,4275.34435489,3.274483511
468,468,0,0,100,0.71,9,19.05,0,0,2,0.018,4275.34435489,3.132598499
469,469,0,0,250,0.71,9,19.05,0,0,2,0.018,4275.34435489,3.049136727
470,470,0,0,1,0.71,4,19.05,0,0,2,0.018,3230.26017925,21.34952121
471,471,0,0,2,0.71,4,19.05,0,0,2,0.018,3230.26017925,11.78480217
472,472,0,0,5,0.71,4,19.05,0,0,2,0.018,3230.26017925,6.045414332
473,473,0,0,10,0.71,4,19.05,0,0,2,0.018,3230.26017925,4.1313577
474,474,0,0,25,0.71,4,19.05,0,0,2,0.018,3230.26017925,2.985149369
475,475,0,0,50,0.71,4,19.05,0,0,2,0.018,3230.26017925,2.667994636
476,476,0,0,100,0.71,4,19.05,0,0,2,0.018,3230.26017925,2.526109624
477,477,0,0,250,0.71,4,19.05,0,0,2,0.018,3230.26017925,2.442647853
478,478,0,0,1,0.71,5,19.05,0,0,2,0.018,2755.22191759,21.29109797
479,479,0,0,2,0.71,5,19.05,0,0,2,0.018,2755.22191759,11.72637893
480,480,0,0,5,0.71,5,19.05,0,0,2,0.018,2755.22191759,5.986991092
481,481,0,0,10,0.71,5,19.05,0,0,2,0.018,2755.22191759,4.075716519
482,482,0,0,25,0.71,5,19.05,0,0,2,0.018,2755.22191759,2.926726129
483,483,0,0,50,0.71,5,19.05,0,0,2,0.018,2755.22191759,2.612353455
484,484,0,0,100,0.71,5,19.05,0,0,2,0.018,2755.22191759,2.470468443
485,485,0,0,250,0.71,5,19.05,0,0,2,0.018,2755.22191759,2.384224612
486,486,0,0,1,0.71,3,19.05,0,0,2,0.018,1425.11478496,20.80980175
487,487,0,0,2,0.71,3,19.05,0,0,2,0.018,1425.11478496,11.24508271
488,488,0,0,5,0.71,3,19.05,0,0,2,0.018,1425.11478496,5.508476934
489,489,0,0,10,0.71,3,19.05,0,0,2,0.018,1425.11478496,3.594420302
490,490,0,0,25,0.71,3,19.05,0,0,2,0.018,1425.11478496,2.445429912
491,491,0,0,50,0.71,3,19.05,0,0,2,0.018,1425.11478496,2.131057238
492,492,0,0,100,0.71,3,19.05,0,0,2,0.018,1425.11478496,1.989172226
493,493,0,0,250,0.71,3,19.05,0,0,2,0.018,1425.11478496,1.905710454
494,494,0,0,1,0.71,7,19.05,0,0,2,0.018,2660.21426526,21.39959827
495,495,0,0,2,0.71,7,19.05,0,0,2,0.018,2660.21426526,11.83487923
496,496,0,0,5,0.71,7,19.05,0,0,2,0.018,2660.21426526,6.095491395
497,497,0,0,10,0.71,7,19.05,0,0,2,0.018,2660.21426526,4.184216823
498,498,0,0,25,0.71,7,19.05,0,0,2,0.018,2660.21426526,3.035226432
499,499,0,0,50,0.71,7,19.05,0,0,2,0.018,2660.21426526,2.720853758
500,500,0,0,100,0.71,7,19.05,0,0,2,0.018,2660.21426526,2.578968746
501,501,0,0,250,0.71,7,19.05,0,0,2,0.018,2660.21426526,2.492724916
502,502,354,1,1,0.71,3,30.0,0,0,2,0.018,6587.19722827,3.232752625
503,503,0,0,1,0.89,2,25.4,0,0,2,0.02,1435.91550196,20.59280114
504,504,0,0,2,0.89,2,25.4,0,0,2,0.02,1435.91550196,11.0280821
505,505,0,0,5,0.89,2,25.4,0,0,2,0.02,1435.91550196,5.291476327
506,506,0,0,10,0.89,2,25.4,0,0,2,0.02,1435.91550196,3.377419696
507,507,0,0,25,0.89,2,25.4,0,0,2,0.02,1435.91550196,2.228429305
508,508,0,0,50,0.89,2,25.4,0,0,2,0.02,1435.91550196,1.914056632
509,509,0,0,100,0.89,2,25.4,0,0,2,0.02,1435.91550196,1.77217162
510,510,0,0,250,0.89,2,25.4,0,0,2,0.02,1435.91550196,1.688709848
511,511,0,0,1,0.71,4,19.05,0,0,2,0.018,3356.93704902,21.38012386
512,512,0,0,2,0.71,4,19.05,0,0,2,0.018,3356.93704902,11.81540482
513,513,0,0,5,0.71,4,19.05,0,0,2,0.018,3356.93704902,6.078799041
514,514,0,0,10,0.71,4,19.05,0,0,2,0.018,3356.93704902,4.164742409
515,515,0,0,25,0.71,4,19.05,0,0,2,0.018,3356.93704902,3.018534077
516,516,0,0,50,0.71,4,19.05,0,0,2,0.018,3356.93704902,2.701379345
517,517,0,0,100,0.71,4,19.05,0,0,2,0.018,3356.93704902,2.559494333
518,518,0,0,250,0.71,4,19.05,0,0,2,0.018,3356.93704902,2.476032561
519,519,0,0,1,0.71,5,19.05,0,0,2,0.018,4528.69809443,21.75291977
520,520,0,0,2,0.71,5,19.05,0,0,2,0.018,4528.69809443,12.18820073
521,521,0,0,5,0.71,5,19.05,0,0,2,0.018,4528.69809443,6.451594954
522,522,0,0,10,0.71,5,19.05,0,0,2,0.018,4528.69809443,4.537538323
523,523,0,0,25,0.71,5,19.05,0,0,2,0.018,4528.69809443,3.388547932
524,524,0,0,50,0.71,5,19.05,0,0,2,0.018,4528.69809443,3.074175259
525,525,0,0,100,0.71,5,19.05,0,0,2,0.018,4528.69809443,2.932290247
526,526,0,0,250,0.71,5,19.05,0,0,2,0.018,4528.69809443,2.848828475
527,527,0,0,1,0.71,3,19.05,0,0,2,0.018,2660.21426526,21.1325206
528,528,0,0,2,0.71,3,19.05,0,0,2,0.018,2660.21426526,11.56780156
529,529,0,0,5,0.71,3,19.05,0,0,2,0.018,2660.21426526,5.828413726
530,530,0,0,10,0.71,3,19.05,0,0,2,0.018,2660.21426526,3.917139153
531,531,0,0,25,0.71,3,19.05,0,0,2,0.018,2660.21426526,2.768148762
532,532,0,0,50,0.71,3,19.05,0,0,2,0.018,2660.21426526,2.453776089
533,533,0,0,100,0.71,3,19.05,0,0,2,0.018,2660.21426526,2.311891077
534,534,0,0,250,0.71,3,19.05,0,0,2,0.018,2660.21426526,2.225647246
535,535,0,0,1,0.71,5,19.05,0,0,2,0.018,4528.69809443,21.75291977
536,536,0,0,2,0.71,5,19.05,0,0,2,0.018,4528.69809443,12.18820073
537,537,0,0,5,0.71,5,19.05,0,0,2,0.018,4528.69809443,6.451594954
538,538,0,0,10,0.71,5,19.05,0,0,2,0.018,4528.69809443,4.537538323
539,539,0,0,25,0.71,5,19.05,0,0,2,0.018,4528.69809443,3.388547932
540,540,0,0,50,0.71,5,19.05,0,0,2,0.018,4528.69809443,3.074175259
541,541,0,0,100,0.71,5,19.05,0,0,2,0.018,4528.69809443,2.932290247
542,542,0,0,250,0.71,5,19.05,0,0,2,0.018,4528.69809443,2.848828475
543,543,0,0,1,0.71,6,19.05,0,0,2,0.018,8424.01184,22.83514074
544,544,0,0,2,0.71,6,19.05,0,0,2,0.018,8424.01184,13.2704217
545,545,0,0,5,0.71,6,19.05,0,0,2,0.018,8424.01184,7.533815928
546,546,0,0,10,0.71,6,19.05,0,0,2,0.018,8424.01184,5.619759296
547,547,0,0,25,0.71,6,19.05,0,0,2,0.018,8424.01184,4.473550965
548,548,0,0,50,0.71,6,19.05,0,0,2,0.018,8424.01184,4.156396232
549,549,0,0,100,0.71,6,19.05,0,0,2,0.018,8424.01184,4.01451122
550,550,0,0,250,0.71,6,19.05,0,0,2,0.018,8424.01184,3.931049448
551,551,1,45,45,0.71,6,19.05,0,0,2,0.018,4528.69809443,2.573404628
552,552,1,45,45,0.71,8,19.05,0,0,2,0.018,4212.00592,2.59844316
553,553,0,0,1,0.71,3,19.05,0,0,2,0.018,4243.67513744,21.5470474
554,554,0,0,2,0.71,3,19.05,0,0,2,0.018,4243.67513744,11.98232836
555,555,0,0,5,0.71,3,19.05,0,0,2,0.018,4243.67513744,6.242940525
556,556,0,0,10,0.71,3,19.05,0,0,2,0.018,4243.67513744,4.328883894
557,557,0,0,25,0.71,3,19.05,0,0,2,0.018,4243.67513744,3.182675562
558,558,0,0,50,0.71,3,19.05,0,0,2,0.018,4243.67513744,2.865520829
559,559,0,0,100,0.71,3,19.05,0,0,2,0.018,4243.67513744,2.723635817
560,560,0,0,250,0.71,3,19.05,0,0,2,0.018,4243.67513744,2.640174046
561,561,12,10,10,0.71,8,19.05,0,0,2,0.018,7252.25079458,12.53595811
562,562,0,0,1,0.71,3,19.05,0,0,2,0.018,5637.12070496,21.90871508
563,563,0,0,2,0.71,3,19.05,0,0,2,0.018,5637.12070496,12.34399604
564,564,0,0,5,0.71,3,19.05,0,0,2,0.018,5637.12070496,6.604608203
565,565,0,0,10,0.71,3,19.05,0,0,2,0.018,5637.12070496,4.69333363
566,566,0,0,25,0.71,3,19.05,0,0,2,0.018,5637.12070496,3.544343239
567,567,0,0,50,0.71,3,19.05,0,0,2,0.018,5637.12070496,3.229970566
568,568,0,0,100,0.71,3,19.05,0,0,2,0.018,5637.12070496,3.088085554
569,569,0,0,250,0.71,3,19.05,0,0,2,0.018,5637.12070496,3.004623782
570,570,0,0,1,0.71,4,19.05,0,0,2,0.018,6523.85879338,22.2063954
571,571,0,0,2,0.71,4,19.05,0,0,2,0.018,6523.85879338,12.64167636
572,572,0,0,5,0.71,4,19.05,0,0,2,0.018,6523.85879338,6.905070581
573,573,0,0,10,0.71,4,19.05,0,0,2,0.018,6523.85879338,4.991013949
574,574,0,0,25,0.71,4,19.05,0,0,2,0.018,6523.85879338,3.842023558
575,575,0,0,50,0.71,4,19.05,0,0,2,0.018,6523.85879338,3.527650885
576,576,0,0,100,0.71,4,19.05,0,0,2,0.018,6523.85879338,3.385765873
577,577,0,0,250,0.71,4,19.05,0,0,2,0.018,6523.85879338,3.302304101
578,578,1,1,1,0.71,4,19.05,0,0,2,0.018,4655.37496421,8.310010405
579,579,0,0,1,0.71,7,19.05,0,0,2,0.018,6872.22018526,22.4985116
580,580,0,0,2,0.71,7,19.05,0,0,2,0.018,6872.22018526,12.93379256
581,581,0,0,5,0.71,7,19.05,0,0,2,0.018,6872.22018526,7.194404723
582,582,0,0,10,0.71,7,19.05,0,0,2,0.018,6872.22018526,5.28313015
583,583,0,0,25,0.71,7,19.05,0,0,2,0.018,6872.22018526,4.13413976
584,584,0,0,50,0.71,7,19.05,0,0,2,0.018,6872.22018526,3.819767086
585,585,0,0,100,0.71,7,19.05,0,0,2,0.018,6872.22018526,3.677882074
586,586,0,0,250,0.71,7,19.05,0,0,2,0.018,6872.22018526,3.591638243
587,587,4,10,10,0.71,7,19.05,0,0,2,0.018,5193.75166075,9.973681721
588,588,0,0,1,0.71,6,19.05,0,0,2,0.018,3356.93704902,21.51366269
589,589,0,0,2,0.71,6,19.05,0,0,2,0.018,3356.93704902,11.94894365
590,590,0,0,5,0.71,6,19.05,0,0,2,0.018,3356.93704902,6.212337876
591,591,0,0,10,0.71,6,19.05,0,0,2,0.018,3356.93704902,4.298281244
592,592,0,0,25,0.71,6,19.05,0,0,2,0.018,3356.93704902,3.152072912
593,593,0,0,50,0.71,6,19.05,0,0,2,0.018,3356.93704902,2.83491818
594,594,0,0,100,0.71,6,19.05,0,0,2,0.018,3356.93704902,2.693033168
595,595,0,0,250,0.71,6,19.05,0,0,2,0.018,3356.93704902,2.609571396
596,596,0,0,1,0.71,6,19.05,0,0,2,0.018,3388.60626646,21.52200887
597,597,0,0,2,0.71,6,19.05,0,0,2,0.018,3388.60626646,11.95728983
598,598,0,0,5,0.71,6,19.05,0,0,2,0.018,3388.60626646,6.220684053
599,599,0,0,10,0.71,6,19.05,0,0,2,0.018,3388.60626646,4.306627421
600,600,0,0,25,0.71,6,19.05,0,0,2,0.018,3388.60626646,3.15763703
601,601,0,0,50,0.71,6,19.05,0,0,2,0.018,3388.60626646,2.843264357
602,602,0,0,100,0.71,6,19.05,0,0,2,0.018,3388.60626646,2.701379345
603,603,0,0,250,0.71,6,19.05,0,0,2,0.018,3388.60626646,2.617917573
604,604,0,0,1,0.71,6,19.05,0,0,2,0.018,3800.30609323,21.63050917
605,605,0,0,2,0.71,6,19.05,0,0,2,0.018,3800.30609323,12.06579013
606,606,0,0,5,0.71,6,19.05,0,0,2,0.018,3800.30609323,6.326402297
607,607,0,0,10,0.71,6,19.05,0,0,2,0.018,3800.30609323,4.415127724
608,608,0,0,25,0.71,6,19.05,0,0,2,0.018,3800.30609323,3.266137334
609,609,0,0,50,0.71,6,19.05,0,0,2,0.018,3800.30609323,2.95176466
610,610,0,0,100,0.71,6,19.05,0,0,2,0.018,3800.30609323,2.809879648
611,611,0,0,250,0.71,6,19.05,0,0,2,0.018,3800.30609323,2.723635817
612,612,0,0,1,0.71,7,19.05,0,0,2,0.018,3768.63687579,21.68893241
613,613,0,0,2,0.71,7,19.05,0,0,2,0.018,3768.63687579,12.12421337
614,614,0,0,5,0.71,7,19.05,0,0,2,0.018,3768.63687579,6.384825537
615,615,0,0,10,0.71,7,19.05,0,0,2,0.018,3768.63687579,4.473550965
616,616,0,0,25,0.71,7,19.05,0,0,2,0.018,3768.63687579,3.324560574
617,617,0,0,50,0.71,7,19.05,0,0,2,0.018,3768.63687579,3.0101879
618,618,0,0,100,0.71,7,19.05,0,0,2,0.018,3768.63687579,2.868302888
619,619,0,0,250,0.71,7,19.05,0,0,2,0.018,3768.63687579,2.782059058
620,620,0,0,1,0.71,9,19.05,0,0,2,0.018,4940.3979212,22.12849774
621,621,0,0,2,0.71,9,19.05,0,0,2,0.018,4940.3979212,12.5637787
622,622,0,0,5,0.71,9,19.05,0,0,2,0.018,4940.3979212,6.824390868
623,623,0,0,10,0.71,9,19.05,0,0,2,0.018,4940.3979212,4.913116296
624,624,0,0,25,0.71,9,19.05,0,0,2,0.018,4940.3979212,3.764125905
625,625,0,0,50,0.71,9,19.05,0,0,2,0.018,4940.3979212,3.446971172
626,626,0,0,100,0.71,9,19.05,0,0,2,0.018,4940.3979212,3.307868219
627,627,0,0,250,0.71,9,19.05,0,0,2,0.018,4940.3979212,3.221624389
628,628,0,0,1,0.71,3,19.05,0,0,2,0.018,2786.89113504,21.16590531
629,629,0,0,2,0.71,3,19.05,0,0,2,0.018,2786.89113504,11.60118627
630,630,0,0,5,0.71,3,19.05,0,0,2,0.018,2786.89113504,5.861798434
631,631,0,0,10,0.71,3,19.05,0,0,2,0.018,2786.89113504,3.950523862
632,632,0,0,25,0.71,3,19.05,0,0,2,0.018,2786.89113504,2.801533471
633,633,0,0,50,0.71,3,19.05,0,0,2,0.018,2786.89113504,2.487160797
634,634,0,0,100,0.71,3,19.05,0,0,2,0.018,2786.89113504,2.345275786
635,635,0,0,250,0.71,3,19.05,0,0,2,0.018,2786.89113504,2.259031955
636,636,0,0,1,0.71,7,19.05,0,0,2,0.018,6777.21253293,22.47347307
637,637,0,0,2,0.71,7,19.05,0,0,2,0.018,6777.21253293,12.90875403
638,638,0,0,5,0.71,7,19.05,0,0,2,0.018,6777.21253293,7.169366191
639,639,0,0,10,0.71,7,19.05,0,0,2,0.018,6777.21253293,5.258091619
640,640,0,0,25,0.71,7,19.05,0,0,2,0.018,6777.21253293,4.109101228
641,641,0,0,50,0.71,7,19.05,0,0,2,0.018,6777.21253293,3.794728555
642,642,0,0,100,0.71,7,19.05,0,0,2,0.018,6777.21253293,3.652843543
643,643,0,0,250,0.71,7,19.05,0,0,2,0.018,6777.21253293,3.566599712
644,644,0,0,1,0.71,4,19.05,0,0,2,0.018,5890.47444451,22.04225391
645,645,0,0,2,0.71,4,19.05,0,0,2,0.018,5890.47444451,12.47753487
