,tube_assembly_id,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,component_id_4,quantity_4,component_id_5,quantity_5,component_id_6,quantity_6,component_id_7,quantity_7,component_id_8,quantity_8,no_of_components,total_component_weight
308,TA-00309,,0,,0,,0,,0,,0,,0,,0,,0,0,0
309,TA-00310,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
310,TA-00311,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
311,TA-00312,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
312,TA-00313,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
313,TA-00314,C-1621,1,C-1628,1,C-1638,1,,0,,0,,0,,0,,0,3,0.061
314,TA-00315,C-1621,1,C-1628,1,C-1638,1,,0,,0,,0,,0,,0,3,0.061
315,TA-00316,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
316,TA-00317,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
317,TA-00318,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
318,TA-00319,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
319,TA-00320,C-1625,1,C-1635,1,C-1877,1,C-0037,1,,0,,0,,0,,0,4,0.76
320,TA-00321,C-1625,1,C-1635,1,C-1877,1,,0,,0,,0,,0,,0,3,0.679
321,TA-00322,,0,,0,,0,,0,,0,,0,,0,,0,0,0
322,TA-00323,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
323,TA-00324,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
324,TA-00325,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
325,TA-00326,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
326,TA-00327,C-1420,1,C-1421,1,C-1956,1,,0,,0,,0,,0,,0,3,0.121
327,TA-00328,C-0444,2,C-0445,2,,0,,0,,0,,0,,0,,0,4,0.262
328,TA-00329,C-0448,1,C-0449,1,C-1735,1,,0,,0,,0,,0,,0,3,0.188
329,TA-00330,C-1817,1,,0,,0,,0,,0,,0,,0,,0,1,0.014
330,TA-00331,,0,,0,,0,,0,,0,,0,,0,,0,0,0
331,TA-00332,,0,,0,,0,,0,,0,,0,,0,,0,0,0
332,TA-00333,C-1625,1,C-1632,1,C-1642,1,,0,,0,,0,,0,,0,3,0.387
333,TA-00334,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
334,TA-00335,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
335,TA-00336,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
336,TA-00337,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
337,TA-00338,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
338,TA-00339,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
339,TA-00340,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
340,TA-00341,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
341,TA-00342,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
342,TA-00343,C-1781,2,,0,,0,,0,,0,,0,,0,,0,2,0.34
343,TA-00344,C-1781,2,,0,,0,,0,,0,,0,,0,,0,2,0.34
344,TA-00345,C-1701,1,C-0072,1,,0,,0,,0,,0,,0,,0,2,0.509
345,TA-00346,C-1704,1,C-0072,1,,0,,0,,0,,0,,0,,0,2,0.502
346,TA-00347,C-1781,2,,0,,0,,0,,0,,0,,0,,0,2,0.34
347,TA-00348,C-1625,2,C-1632,2,,0,,0,,0,,0,,0,,0,4,0.324
348,TA-00349,C-1625,2,C-1632,2,,0,,0,,0,,0,,0,,0,4,0.324
349,TA-00350,C-1535,1,C-1626,2,C-1633,2,,0,,0,,0,,0,,0,5,0.44
350,TA-00351,C-1624,1,C-1631,1,,0,,0,,0,,0,,0,,0,2,0.061
351,TA-00352,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
352,TA-00353,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
353,TA-00354,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
354,TA-00355,C-1641,1,C-1848,1,C-0001,1,,0,,0,,0,,0,,0,3,0.245
355,TA-00356,C-1420,1,C-1421,1,C-1640,1,,0,,0,,0,,0,,0,3,0.159
356,TA-00357,C-1420,1,C-1421,1,C-1716,1,,0,,0,,0,,0,,0,3,0.146
357,TA-00358,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
358,TA-00359,C-1624,1,C-1639,1,C-1655,1,,0,,0,,0,,0,,0,3,0.11
359,TA-00360,C-1624,1,C-1639,1,C-1655,1,,0,,0,,0,,0,,0,3,0.11
360,TA-00361,C-1624,1,C-1639,1,C-1655,1,,0,,0,,0,,0,,0,3,0.11
361,TA-00362,C-1639,2,,0,,0,,0,,0,,0,,0,,0,2,0.1
362,TA-00363,C-1639,2,,0,,0,,0,,0,,0,,0,,0,2,0.1
363,TA-00364,C-1638,2,,0,,0,,0,,0,,0,,0,,0,2,0.08
364,TA-00365,C-1638,2,,0,,0,,0,,0,,0,,0,,0,2,0.08
365,TA-00366,C-1639,2,,0,,0,,0,,0,,0,,0,,0,2,0.1
366,TA-00367,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
367,TA-00368,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
368,TA-00369,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
369,TA-00370,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
370,TA-00371,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
371,TA-00372,C-1208,2,,0,,0,,0,,0,,0,,0,,0,2,1.36
372,TA-00373,,0,,0,,0,,0,,0,,0,,0,,0,0,0
373,TA-00374,C-2043,1,,0,,0,,0,,0,,0,,0,,0,1,0.2
374,TA-00375,C-0448,1,C-0449,1,C-1565,1,,0,,0,,0,,0,,0,3,0.207
375,TA-00376,C-2043,1,,0,,0,,0,,0,,0,,0,,0,1,0.2
376,TA-00377,C-2043,1,,0,,0,,0,,0,,0,,0,,0,1,0.2
377,TA-00378,C-0473,1,C-1208,1,C-1317,1,,0,,0,,0,,0,,0,3,1.33
378,TA-00379,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
379,TA-00380,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
380,TA-00381,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
381,TA-00382,C-1626,1,C-1633,1,C-1650,1,,0,,0,,0,,0,,0,3,0.244
382,TA-00383,C-1624,1,C-1647,1,C-1654,1,,0,,0,,0,,0,,0,3,0.114
383,TA-00384,C-1625,1,C-1632,1,C-1649,1,,0,,0,,0,,0,,0,3,0.382
384,TA-00385,C-1626,1,C-1633,1,C-1650,1,,0,,0,,0,,0,,0,3,0.244
385,TA-00386,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
386,TA-00387,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
387,TA-00388,C-1230,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
388,TA-00389,C-1230,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
389,TA-00390,C-0036,1,C-0062,1,,0,,0,,0,,0,,0,,0,2,3.7
390,TA-00391,C-0062,2,,0,,0,,0,,0,,0,,0,,0,2,3.7
391,TA-00392,C-0036,1,C-0062,1,,0,,0,,0,,0,,0,,0,2,3.7
392,TA-00393,C-0036,1,C-0062,1,,0,,0,,0,,0,,0,,0,2,3.7
393,TA-00394,,0,,0,,0,,0,,0,,0,,0,,0,0,0
394,TA-00395,C-1625,1,C-1632,1,C-2001,1,,0,,0,,0,,0,,0,3,1.017
395,TA-00396,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
396,TA-00397,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
397,TA-00398,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
398,TA-00399,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
399,TA-00400,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
400,TA-00401,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
401,TA-00402,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
402,TA-00403,C-1975,2,,0,,0,,0,,0,,0,,0,,0,2,0.01
403,TA-00404,,0,,0,,0,,0,,0,,0,,0,,0,0,0
404,TA-00405,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
405,TA-00406,,0,,0,,0,,0,,0,,0,,0,,0,0,0
406,TA-00407,C-1208,2,,0,,0,,0,,0,,0,,0,,0,2,1.36
407,TA-00408,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
408,TA-00409,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
409,TA-00410,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
410,TA-00411,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
411,TA-00412,,0,,0,,0,,0,,0,,0,,0,,0,0,0
412,TA-00413,C-0448,1,C-0449,1,C-0061,1,,0,,0,,0,,0,,0,3,0.238
413,TA-00414,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
414,TA-00415,,0,,0,,0,,0,,0,,0,,0,,0,0,0
415,TA-00416,C-1848,2,C-0001,2,,0,,0,,0,,0,,0,,0,4,0.192
416,TA-00417,C-1848,2,C-0001,2,,0,,0,,0,,0,,0,,0,4,0.192
417,TA-00418,C-1369,2,C-1375,1,C-0057,1,,0,,0,,0,,0,,0,4,0.082
418,TA-00419,C-1369,2,C-1375,1,C-0057,1,,0,,0,,0,,0,,0,4,0.082
419,TA-00420,C-1369,2,C-1375,1,C-0057,1,,0,,0,,0,,0,,0,4,0.082
420,TA-00421,C-1369,2,C-1375,1,C-0057,1,,0,,0,,0,,0,,0,4,0.082
421,TA-00422,C-1369,2,C-1375,1,C-0057,1,,0,,0,,0,,0,,0,4,0.082
422,TA-00423,C-1369,2,C-1375,1,C-0057,1,,0,,0,,0,,0,,0,4,0.082
423,TA-00424,C-1369,2,C-1375,1,C-0057,1,,0,,0,,0,,0,,0,4,0.082
424,TA-00425,C-1369,2,C-1375,1,C-0057,1,,0,,0,,0,,0,,0,4,0.082
425,TA-00426,C-1369,2,C-1375,1,C-0057,1,,0,,0,,0,,0,,0,4,0.082
426,TA-00427,C-1369,2,C-1375,1,C-0057,1,,0,,0,,0,,0,,0,4,0.082
427,TA-00428,C-1369,2,C-1375,1,C-0057,1,,0,,0,,0,,0,,0,4,0.082
428,TA-00429,C-1369,2,C-1375,1,C-0057,1,,0,,0,,0,,0,,0,4,0.082
429,TA-00430,C-0434,1,C-1679,1,,0,,0,,0,,0,,0,,0,2,0.201
430,TA-00431,C-1203,1,,0,,0,,0,,0,,0,,0,,0,1,1.835
431,TA-00432,C-0036,1,C-0062,1,,0,,0,,0,,0,,0,,0,2,3.7
432,TA-00433,C-0036,1,C-0062,1,,0,,0,,0,,0,,0,,0,2,3.7
433,TA-00434,C-0444,1,C-0445,1,,0,,0,,0,,0,,0,,0,2,0.131
434,TA-00435,,0,,0,,0,,0,,0,,0,,0,,0,0,0
435,TA-00436,C-0444,2,C-0445,2,,0,,0,,0,,0,,0,,0,4,0.262
436,TA-00437,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
437,TA-00438,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
438,TA-00439,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
439,TA-00440,C-1625,1,C-1632,1,C-1642,1,,0,,0,,0,,0,,0,3,0.387
440,TA-00441,C-1625,2,C-1632,2,,0,,0,,0,,0,,0,,0,4,0.324
441,TA-00442,C-1623,1,C-1630,1,C-1640,1,,0,,0,,0,,0,,0,3,0.166
442,TA-00443,C-1625,1,C-1632,1,C-1642,1,,0,,0,,0,,0,,0,3,0.387
443,TA-00444,C-0461,1,,0,,0,,0,,0,,0,,0,,0,1,0.403
444,TA-00445,C-1625,2,C-1632,2,,0,,0,,0,,0,,0,,0,4,0.324
445,TA-00446,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
446,TA-00447,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
447,TA-00448,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
448,TA-00449,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
449,TA-00450,,0,,0,,0,,0,,0,,0,,0,,0,0,0
450,TA-00451,,0,,0,,0,,0,,0,,0,,0,,0,0,0
451,TA-00452,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
452,TA-00453,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
453,TA-00454,C-1417,1,,0,,0,,0,,0,,0,,0,,0,1,0.034
454,TA-00455,C-1207,1,,0,,0,,0,,0,,0,,0,,0,1,0.172
455,TA-00456,C-0461,1,,0,,0,,0,,0,,0,,0,,0,1,0.403
456,TA-00457,C-0453,1,,0,,0,,0,,0,,0,,0,,0,1,1.094
457,TA-00458,C-1625,1,C-1632,1,,0,,0,,0,,0,,0,,0,2,0.162
458,TA-00459,C-1625,1,C-1632,1,,0,,0,,0,,0,,0,,0,2,0.162
459,TA-00460,C-1625,1,C-1632,1,,0,,0,,0,,0,,0,,0,2,0.162
460,TA-00461,C-1625,1,C-1632,1,,0,,0,,0,,0,,0,,0,2,0.162
461,TA-00462,,0,,0,,0,,0,,0,,0,,0,,0,0,0
462,TA-00463,,0,,0,,0,,0,,0,,0,,0,,0,0,0
463,TA-00464,,0,,0,,0,,0,,0,,0,,0,,0,0,0
464,TA-00465,,0,,0,,0,,0,,0,,0,,0,,0,0,0
465,TA-00466,,0,,0,,0,,0,,0,,0,,0,,0,0,0
466,TA-00467,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
467,TA-00468,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
468,TA-00469,C-1925,1,,0,,0,,0,,0,,0,,0,,0,1,0.197
469,TA-00470,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
470,TA-00471,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
471,TA-00472,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
472,TA-00473,C-1505,1,,0,,0,,0,,0,,0,,0,,0,1,0.045
473,TA-00474,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
474,TA-00475,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
475,TA-00476,C-1207,1,,0,,0,,0,,0,,0,,0,,0,1,0.172
476,TA-00477,C-0463,1,,0,,0,,0,,0,,0,,0,,0,1,0.613
477,TA-00478,C-1625,1,C-1632,1,C-1642,1,,0,,0,,0,,0,,0,3,0.387
478,TA-00479,C-1622,1,C-1629,1,C-2004,1,,0,,0,,0,,0,,0,3,0.173
479,TA-00480,C-1622,1,C-1629,1,C-2004,1,,0,,0,,0,,0,,0,3,0.173
480,TA-00481,C-1221,1,C-1624,1,C-1631,1,,0,,0,,0,,0,,0,3,0.221
481,TA-00482,C-1620,1,C-1627,1,,0,,0,,0,,0,,0,,0,2,0.021
482,TA-00483,C-1620,1,C-1627,1,,0,,0,,0,,0,,0,,0,2,0.021
483,TA-00484,C-1750,1,,0,,0,,0,,0,,0,,0,,0,1,0.067
484,TA-00485,C-1622,1,C-1629,1,C-0081,1,,0,,0,,0,,0,,0,3,0.068
485,TA-00486,,0,,0,,0,,0,,0,,0,,0,,0,0,0
486,TA-00487,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
487,TA-00488,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
488,TA-00489,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
489,TA-00490,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
490,TA-00491,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
491,TA-00492,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
492,TA-00493,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
493,TA-00494,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
494,TA-00495,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
495,TA-00496,C-1647,2,,0,,0,,0,,0,,0,,0,,0,2,0.1
496,TA-00497,C-1647,2,,0,,0,,0,,0,,0,,0,,0,2,0.1
497,TA-00498,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
498,TA-00499,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
499,TA-00500,C-1623,1,C-1630,1,C-1647,2,,0,,0,,0,,0,,0,4,0.162
500,TA-00501,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
501,TA-00502,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
502,TA-00503,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
503,TA-00504,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
504,TA-00505,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
505,TA-00506,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
506,TA-00507,,0,,0,,0,,0,,0,,0,,0,,0,0,0
507,TA-00508,C-1638,2,,0,,0,,0,,0,,0,,0,,0,2,0.08
508,TA-00509,C-1638,2,,0,,0,,0,,0,,0,,0,,0,2,0.08
509,TA-00510,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
510,TA-00511,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
511,TA-00512,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
512,TA-00513,C-2008,2,,0,,0,,0,,0,,0,,0,,0,2,0.25
513,TA-00514,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
514,TA-00515,C-2008,2,,0,,0,,0,,0,,0,,0,,0,2,0.25
515,TA-00516,C-1623,1,C-1630,1,C-1640,1,,0,,0,,0,,0,,0,3,0.166
516,TA-00517,,0,,0,,0,,0,,0,,0,,0,,0,0,0
517,TA-00518,,0,,0,,0,,0,,0,,0,,0,,0,0,0
518,TA-00519,,0,,0,,0,,0,,0,,0,,0,,0,0,0
519,TA-00520,,0,,0,,0,,0,,0,,0,,0,,0,0,0
520,TA-00521,,0,,0,,0,,0,,0,,0,,0,,0,0,0
521,TA-00522,C-1534,1,C-1571,1,,0,,0,,0,,0,,0,,0,2,1.854
522,TA-00523,C-1621,1,C-1628,1,C-1638,1,,0,,0,,0,,0,,0,3,0.061
523,TA-00524,C-1621,1,C-1628,1,C-1638,1,,0,,0,,0,,0,,0,3,0.061
524,TA-00525,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
525,TA-00526,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
526,TA-00527,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
527,TA-00528,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
528,TA-00529,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
529,TA-00530,C-0442,1,,0,,0,,0,,0,,0,,0,,0,1,0.395
530,TA-00531,C-0448,1,C-0449,1,C-1739,1,,0,,0,,0,,0,,0,3,0.145
531,TA-00532,C-0442,1,C-1625,1,C-1632,1,,0,,0,,0,,0,,0,3,0.557
532,TA-00533,C-0448,1,C-0449,1,C-1739,1,,0,,0,,0,,0,,0,3,0.145
533,TA-00534,C-1642,1,,0,,0,,0,,0,,0,,0,,0,1,0.225
534,TA-00535,C-1624,1,C-1639,1,C-1655,1,,0,,0,,0,,0,,0,3,0.11
535,TA-00536,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
536,TA-00537,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
537,TA-00538,C-1625,1,C-1632,1,C-1718,1,,0,,0,,0,,0,,0,3,0.298
538,TA-00539,C-1625,1,C-1632,1,C-1718,1,,0,,0,,0,,0,,0,3,0.298
539,TA-00540,C-1585,1,C-1598,1,,0,,0,,0,,0,,0,,0,2,1.218
540,TA-00541,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
541,TA-00542,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
542,TA-00543,C-1476,2,,0,,0,,0,,0,,0,,0,,0,2,0.064
543,TA-00544,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
544,TA-00545,C-1637,2,,0,,0,,0,,0,,0,,0,,0,2,0.06
545,TA-00546,C-1638,2,,0,,0,,0,,0,,0,,0,,0,2,0.08
546,TA-00547,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
547,TA-00548,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
548,TA-00549,,0,,0,,0,,0,,0,,0,,0,,0,0,0
549,TA-00550,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
550,TA-00551,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
551,TA-00552,C-1624,1,C-1631,1,C-1648,1,,0,,0,,0,,0,,0,3,0.158
552,TA-00553,C-1624,1,C-1631,1,C-1648,1,,0,,0,,0,,0,,0,3,0.158
553,TA-00554,C-0448,1,C-0449,1,C-1565,1,,0,,0,,0,,0,,0,3,0.207
554,TA-00555,C-2043,1,,0,,0,,0,,0,,0,,0,,0,1,0.2
555,TA-00556,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
556,TA-00557,C-1625,1,C-1632,1,C-2001,1,,0,,0,,0,,0,,0,3,1.017
557,TA-00558,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
558,TA-00559,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
559,TA-00560,C-1622,1,C-1629,1,C-1646,1,,0,,0,,0,,0,,0,3,0.088
560,TA-00561,C-1622,1,C-1629,1,C-1646,1,,0,,0,,0,,0,,0,3,0.088
561,TA-00562,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
562,TA-00563,C-1243,1,C-1244,1,,0,,0,,0,,0,,0,,0,2,0.024
563,TA-00564,C-1221,1,C-1624,1,C-1631,1,,0,,0,,0,,0,,0,3,0.221
564,TA-00565,C-1221,1,C-1624,1,C-1631,1,,0,,0,,0,,0,,0,3,0.221
565,TA-00566,C-1785,2,,0,,0,,0,,0,,0,,0,,0,2,0.486
566,TA-00567,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
567,TA-00568,C-1624,1,C-1631,1,C-1648,1,,0,,0,,0,,0,,0,3,0.158
568,TA-00569,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
569,TA-00570,C-1624,1,C-1631,1,C-1889,1,,0,,0,,0,,0,,0,3,0.136
570,TA-00571,C-1625,1,C-1632,1,,0,,0,,0,,0,,0,,0,2,0.162
571,TA-00572,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
572,TA-00573,C-1624,1,C-1631,1,C-1648,1,,0,,0,,0,,0,,0,3,0.158
573,TA-00574,C-1624,1,C-1631,1,C-1648,1,,0,,0,,0,,0,,0,3,0.158
574,TA-00575,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
575,TA-00576,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
576,TA-00577,C-1623,1,C-1630,1,C-1640,1,,0,,0,,0,,0,,0,3,0.166
577,TA-00578,C-1624,1,C-1631,1,,0,,0,,0,,0,,0,,0,2,0.061
578,TA-00579,C-1624,1,C-1631,1,,0,,0,,0,,0,,0,,0,2,0.061
579,TA-00580,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
580,TA-00581,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
581,TA-00582,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
582,TA-00583,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
583,TA-00584,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
584,TA-00585,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
585,TA-00586,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
586,TA-00587,C-1622,1,C-1623,1,C-1629,1,C-1658,1,,0,,0,,0,,0,4,0.113
587,TA-00588,C-1642,2,,0,,0,,0,,0,,0,,0,,0,2,0.45
588,TA-00589,C-1624,1,C-1631,1,C-1648,1,,0,,0,,0,,0,,0,3,0.158
589,TA-00590,C-1527,1,,0,,0,,0,,0,,0,,0,,0,1,0.631
590,TA-00591,C-0840,1,,0,,0,,0,,0,,0,,0,,0,1,2.447
591,TA-00592,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
592,TA-00593,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
593,TA-00594,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
594,TA-00595,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
595,TA-00596,C-1974,2,,0,,0,,0,,0,,0,,0,,0,2,4.75
596,TA-00597,C-1221,1,C-1624,1,C-1631,1,,0,,0,,0,,0,,0,3,0.221
597,TA-00598,C-1221,1,C-1624,1,C-1631,1,,0,,0,,0,,0,,0,3,0.221
598,TA-00599,C-1648,2,,0,,0,,0,,0,,0,,0,,0,2,0.194
599,TA-00600,,0,,0,,0,,0,,0,,0,,0,,0,0,0
600,TA-00601,,0,,0,,0,,0,,0,,0,,0,,0,0,0
601,TA-00602,C-1848,2,C-0001,2,,0,,0,,0,,0,,0,,0,4,0.192
602,TA-00603,C-1626,1,C-1633,1,,0,,0,,0,,0,,0,,0,2,0.194
603,TA-00604,C-1495,1,,0,,0,,0,,0,,0,,0,,0,1,0.106
604,TA-00605,C-0817,1,,0,,0,,0,,0,,0,,0,,0,1,0.069
605,TA-00606,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
606,TA-00607,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
607,TA-00608,,0,,0,,0,,0,,0,,0,,0,,0,0,0
608,TA-00609,,0,,0,,0,,0,,0,,0,,0,,0,0,0
609,TA-00610,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
610,TA-00611,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
611,TA-00612,C-1349,1,C-1642,1,,0,,0,,0,,0,,0,,0,2,0.861
612,TA-00613,C-1495,1,C-1625,1,C-1632,1,,0,,0,,0,,0,,0,3,0.268
