,annual_usage,min_order_quantity,bracket_pricing,quantity,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,num_boss,num_bracket,other,end_a_forming,end_x_forming,no_of_components,total_component_weight,cost
160,0.0,0.0,1.0,10.0,6.35,0.71,180,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,4.776795402
161,0.0,0.0,1.0,25.0,6.35,0.71,180,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.627805011
162,0.0,0.0,1.0,50.0,6.35,0.71,180,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.313432338
163,0.0,0.0,1.0,100.0,6.35,0.71,180,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.171547326
164,0.0,0.0,1.0,250.0,6.35,0.71,180,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.085303495
165,0.0,0.0,1.0,1.0,6.35,0.71,189,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,22.06729244
166,0.0,0.0,1.0,2.0,6.35,0.71,189,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,12.5025734
167,0.0,0.0,1.0,5.0,6.35,0.71,189,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,6.763185569
168,0.0,0.0,1.0,10.0,6.35,0.71,189,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,4.849128937
169,0.0,0.0,1.0,25.0,6.35,0.71,189,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.702920606
170,0.0,0.0,1.0,50.0,6.35,0.71,189,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.385765873
171,0.0,0.0,1.0,100.0,6.35,0.71,189,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.24666292
172,0.0,0.0,1.0,250.0,6.35,0.71,189,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.160419089
173,0.0,0.0,1.0,1.0,6.35,0.71,144,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,21.82803537
174,0.0,0.0,1.0,2.0,6.35,0.71,144,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,12.26331633
175,0.0,0.0,1.0,5.0,6.35,0.71,144,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,6.52392849
176,0.0,0.0,1.0,10.0,6.35,0.71,144,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,4.612653917
177,0.0,0.0,1.0,25.0,6.35,0.71,144,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.463663527
178,0.0,0.0,1.0,50.0,6.35,0.71,144,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.149290853
179,0.0,0.0,1.0,100.0,6.35,0.71,144,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.007405841
180,0.0,0.0,1.0,250.0,6.35,0.71,144,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.923944069
181,0.0,0.0,1.0,1.0,6.35,0.71,144,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,21.76126595
182,0.0,0.0,1.0,2.0,6.35,0.71,144,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,12.19654691
183,0.0,0.0,1.0,5.0,6.35,0.71,144,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,6.457159073
184,0.0,0.0,1.0,10.0,6.35,0.71,144,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,4.5458845
185,0.0,0.0,1.0,25.0,6.35,0.71,144,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.396894109
186,0.0,0.0,1.0,50.0,6.35,0.71,144,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.082521436
187,0.0,0.0,1.0,100.0,6.35,0.71,144,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.940636424
188,0.0,0.0,1.0,250.0,6.35,0.71,144,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.857174652
189,0.0,0.0,1.0,1.0,6.35,0.71,144,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,21.82803537
190,0.0,0.0,1.0,2.0,6.35,0.71,144,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,12.26331633
191,0.0,0.0,1.0,5.0,6.35,0.71,144,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,6.52392849
192,0.0,0.0,1.0,10.0,6.35,0.71,144,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,4.612653917
193,0.0,0.0,1.0,25.0,6.35,0.71,144,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.463663527
194,0.0,0.0,1.0,50.0,6.35,0.71,144,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.149290853
195,0.0,0.0,1.0,100.0,6.35,0.71,144,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.007405841
196,0.0,0.0,1.0,250.0,6.35,0.71,144,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.923944069
197,100.0,40.0,0.0,40.0,9.52,0.89,93,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.022,3.04079055
198,0.0,0.0,1.0,1.0,6.35,0.71,70,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,21.28553385
199,0.0,0.0,1.0,2.0,6.35,0.71,70,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,11.72081481
200,0.0,0.0,1.0,5.0,6.35,0.71,70,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,5.981426974
201,0.0,0.0,1.0,10.0,6.35,0.71,70,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,4.067370342
202,0.0,0.0,1.0,25.0,6.35,0.71,70,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.92116201
203,0.0,0.0,1.0,50.0,6.35,0.71,70,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.604007278
204,0.0,0.0,1.0,100.0,6.35,0.71,70,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.462122266
205,0.0,0.0,1.0,250.0,6.35,0.71,70,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.378660494
206,0.0,0.0,1.0,1.0,6.35,0.71,108,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,21.46358563
207,0.0,0.0,1.0,2.0,6.35,0.71,108,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,11.89886659
208,0.0,0.0,1.0,5.0,6.35,0.71,108,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,6.162260812
209,0.0,0.0,1.0,10.0,6.35,0.71,108,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,4.248204181
210,0.0,0.0,1.0,25.0,6.35,0.71,108,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.09921379
211,0.0,0.0,1.0,50.0,6.35,0.71,108,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.784841117
212,0.0,0.0,1.0,100.0,6.35,0.71,108,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.642956105
213,0.0,0.0,1.0,250.0,6.35,0.71,108,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.559494333
214,1.0,1.0,0.0,1.0,9.52,0.71,45,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.028,1.836158978
215,16.0,0.0,1.0,5.0,6.35,0.71,58,3.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,15.37365835
216,16.0,0.0,1.0,10.0,6.35,0.71,58,3.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,8.977704579
217,16.0,0.0,1.0,15.0,6.35,0.71,58,3.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,6.846647341
218,16.0,0.0,1.0,20.0,6.35,0.71,58,3.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,5.781118722
219,1.0,0.0,1.0,1.0,9.52,0.89,58,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,4.00,0.048,20.01969698
220,1.0,0.0,1.0,2.0,9.52,0.89,58,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,4.00,0.048,15.01477273
221,1.0,0.0,1.0,3.0,9.52,0.89,58,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,4.00,0.048,13.34831936
222,1.0,0.0,1.0,4.0,9.52,0.89,58,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,4.00,0.048,11.00860769
223,0.0,0.0,1.0,1.0,15.88,0.89,143,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,21.97270244
224,0.0,0.0,1.0,2.0,15.88,0.89,143,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,12.4079834
225,0.0,0.0,1.0,5.0,15.88,0.89,143,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,6.668595561
226,0.0,0.0,1.0,10.0,15.88,0.89,143,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,4.757320988
227,0.0,0.0,1.0,25.0,15.88,0.89,143,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,3.608330598
228,0.0,0.0,1.0,50.0,15.88,0.89,143,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,3.293957924
229,0.0,0.0,1.0,100.0,15.88,0.89,143,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,3.152072912
230,0.0,0.0,1.0,250.0,15.88,0.89,143,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,3.065829081
231,0.0,0.0,1.0,1.0,15.88,0.89,100,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,21.56373976
232,0.0,0.0,1.0,2.0,15.88,0.89,100,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,11.99902072
233,0.0,0.0,1.0,5.0,15.88,0.89,100,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,6.262414939
234,0.0,0.0,1.0,10.0,15.88,0.89,100,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,4.348358307
235,0.0,0.0,1.0,25.0,15.88,0.89,100,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,3.202149975
236,0.0,0.0,1.0,50.0,15.88,0.89,100,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,2.884995243
237,0.0,0.0,1.0,100.0,15.88,0.89,100,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,2.743110231
238,0.0,0.0,1.0,250.0,15.88,0.89,100,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,2.659648459
239,1.0,30.0,0.0,30.0,6.35,0.71,198,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.313432338
240,0.0,0.0,1.0,1.0,15.88,0.89,211,6.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,22.81844839
241,0.0,0.0,1.0,2.0,15.88,0.89,211,6.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,13.25372935
242,0.0,0.0,1.0,5.0,15.88,0.89,211,6.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,7.514341514
243,0.0,0.0,1.0,10.0,15.88,0.89,211,6.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,5.600284883
244,0.0,0.0,1.0,25.0,15.88,0.89,211,6.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,4.454076551
245,0.0,0.0,1.0,50.0,15.88,0.89,211,6.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,4.136921819
246,0.0,0.0,1.0,100.0,15.88,0.89,211,6.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,3.997818866
247,0.0,0.0,1.0,250.0,15.88,0.89,211,6.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.046,3.911575035
248,0.0,0.0,1.0,1.0,6.35,0.71,31,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,20.62896791
249,0.0,0.0,1.0,2.0,6.35,0.71,31,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,11.06424887
250,0.0,0.0,1.0,5.0,6.35,0.71,31,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,5.324861036
251,0.0,0.0,1.0,10.0,6.35,0.71,31,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.410804405
252,0.0,0.0,1.0,25.0,6.35,0.71,31,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.264596073
253,0.0,0.0,1.0,50.0,6.35,0.71,31,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,1.94744134
254,0.0,0.0,1.0,100.0,6.35,0.71,31,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,1.808338387
255,0.0,0.0,1.0,250.0,6.35,0.71,31,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,1.722094557
256,0.0,0.0,1.0,1.0,12.7,0.89,105,5.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,21.39125209
257,0.0,0.0,1.0,2.0,12.7,0.89,105,5.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,11.82653305
258,0.0,0.0,1.0,5.0,12.7,0.89,105,5.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,6.087145218
259,0.0,0.0,1.0,10.0,12.7,0.89,105,5.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,4.173088586
260,0.0,0.0,1.0,25.0,12.7,0.89,105,5.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.026880255
261,0.0,0.0,1.0,50.0,12.7,0.89,105,5.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.709725522
262,0.0,0.0,1.0,100.0,12.7,0.89,105,5.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.570622569
263,0.0,0.0,1.0,250.0,12.7,0.89,105,5.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.484378738
264,1.0,0.0,1.0,5.0,6.35,0.71,137,3.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,25.61441774
265,1.0,0.0,1.0,19.0,6.35,0.71,137,3.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,5.889619025
266,1.0,0.0,1.0,20.0,6.35,0.71,137,3.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.253467837
267,1.0,0.0,1.0,5.0,6.35,0.71,113,3.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,25.39463508
268,1.0,0.0,1.0,19.0,6.35,0.71,113,3.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,5.669836359
269,1.0,0.0,1.0,20.0,6.35,0.71,113,3.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.033685171
270,1.0,0.0,1.0,5.0,6.35,0.71,54,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,24.96063386
271,1.0,0.0,1.0,19.0,6.35,0.71,54,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,5.238617205
272,1.0,0.0,1.0,20.0,6.35,0.71,54,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,1.602466017
273,0.0,0.0,1.0,1.0,6.35,0.71,149,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,21.73622742
274,0.0,0.0,1.0,2.0,6.35,0.71,149,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,12.17150838
275,0.0,0.0,1.0,5.0,6.35,0.71,149,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,6.432120541
276,0.0,0.0,1.0,10.0,6.35,0.71,149,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,4.520845969
277,0.0,0.0,1.0,25.0,6.35,0.71,149,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.371855578
278,0.0,0.0,1.0,50.0,6.35,0.71,149,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.057482904
279,0.0,0.0,1.0,100.0,6.35,0.71,149,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.915597892
280,0.0,0.0,1.0,250.0,6.35,0.71,149,4.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.829354062
281,0.0,0.0,1.0,1.0,6.35,0.71,119,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,21.55539358
282,0.0,0.0,1.0,2.0,6.35,0.71,119,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,11.99067454
283,0.0,0.0,1.0,5.0,6.35,0.71,119,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,6.251286702
284,0.0,0.0,1.0,10.0,6.35,0.71,119,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,4.34001213
285,0.0,0.0,1.0,25.0,6.35,0.71,119,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.191021739
286,0.0,0.0,1.0,50.0,6.35,0.71,119,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.876649066
287,0.0,0.0,1.0,100.0,6.35,0.71,119,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.734764054
288,0.0,0.0,1.0,250.0,6.35,0.71,119,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.648520223
289,0.0,0.0,1.0,20.0,6.35,0.71,167,9.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,5.10786043
290,0.0,0.0,1.0,30.0,6.35,0.71,167,9.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.619458834
291,0.0,0.0,1.0,40.0,6.35,0.71,167,9.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.363509401
292,0.0,0.0,1.0,45.0,6.35,0.71,167,9.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.27726557
293,0.0,0.0,1.0,1.0,9.52,0.71,212,7.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.028,21.89202272
294,0.0,0.0,1.0,2.0,9.52,0.71,212,7.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.028,12.32730368
295,0.0,0.0,1.0,5.0,9.52,0.71,212,7.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.028,6.587915848
296,0.0,0.0,1.0,10.0,9.52,0.71,212,7.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.028,4.676641276
297,0.0,0.0,1.0,25.0,9.52,0.71,212,7.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.028,3.527650885
298,0.0,0.0,1.0,50.0,9.52,0.71,212,7.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.028,3.213278211
299,0.0,0.0,1.0,100.0,9.52,0.71,212,7.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.028,3.0713932
300,0.0,0.0,1.0,250.0,9.52,0.71,212,7.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.028,2.987931428
301,0.0,0.0,1.0,1.0,12.7,0.89,105,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,21.25771326
302,0.0,0.0,1.0,2.0,12.7,0.89,105,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,11.69299422
303,0.0,0.0,1.0,5.0,12.7,0.89,105,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,5.953606383
304,0.0,0.0,1.0,10.0,12.7,0.89,105,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,4.039549752
305,0.0,0.0,1.0,25.0,12.7,0.89,105,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.89334142
306,0.0,0.0,1.0,50.0,12.7,0.89,105,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.576186687
307,0.0,0.0,1.0,100.0,12.7,0.89,105,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.437083734
308,0.0,0.0,1.0,250.0,12.7,0.89,105,3.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,2.350839904
309,0.0,0.0,1.0,1.0,6.35,0.71,235,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,22.64596073
310,0.0,0.0,1.0,2.0,6.35,0.71,235,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,13.08124169
311,0.0,0.0,1.0,5.0,6.35,0.71,235,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,7.344635912
312,0.0,0.0,1.0,10.0,6.35,0.71,235,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,5.43057928
313,0.0,0.0,1.0,25.0,6.35,0.71,235,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,4.28158889
314,0.0,0.0,1.0,50.0,6.35,0.71,235,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.967216216
315,0.0,0.0,1.0,100.0,6.35,0.71,235,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.825331204
316,0.0,0.0,1.0,250.0,6.35,0.71,235,7.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,3.741869432
317,0.0,0.0,1.0,1.0,6.35,0.71,260,3.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,22.58753749
318,0.0,0.0,1.0,2.0,6.35,0.71,260,3.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,13.02281845
319,0.0,0.0,1.0,5.0,6.35,0.71,260,3.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,7.283430613
320,0.0,0.0,1.0,10.0,6.35,0.71,260,3.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.018,5.369373981
